time,mean_camkii_0.0,std_camkii_0.0,mean_camkii_1e-20,std_camkii_1e-20,mean_camkii_1e-19,std_camkii_1e-19,mean_camkii_1e-18,std_camkii_1e-18,mean_camkii_1e-17,std_camkii_1e-17,mean_camkii_1e-16,std_camkii_1e-16,mean_camkii_1e-15,std_camkii_1e-15,mean_camkii_1e-14,std_camkii_1e-14,mean_camkii_1e-13,std_camkii_1e-13,mean_camkii_1e-12,std_camkii_1e-12
13028,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.225,0.611861912526021,0.675,1.4033442200686184,0.75,2.05851888502389,1.125,2.6569484375877526,1.2,3.1480152477394387,0.875,2.865200691051152,1.025,2.3610114358045786
13030,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.225,0.611861912526021,0.675,1.4033442200686184,0.775,2.162030295809937,1.125,2.6569484375877526,1.2,3.1480152477394387,0.875,2.865200691051152,1.0,2.3664319132398464
13032,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.225,0.611861912526021,0.675,1.4033442200686184,0.775,2.162030295809937,1.125,2.6569484375877526,1.2,3.1480152477394387,0.875,2.865200691051152,1.0,2.3664319132398464
13034,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.225,0.611861912526021,0.65,1.3883443376914821,0.775,2.162030295809937,1.125,2.6569484375877526,1.2,3.1480152477394387,0.875,2.865200691051152,1.0,2.345207879911715
13036,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.775,2.162030295809937,1.1,2.567099530598688,1.175,3.1135791301972726,0.875,2.865200691051152,1.0,2.345207879911715
13038,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.775,2.162030295809937,1.1,2.567099530598688,1.175,3.1135791301972726,0.875,2.865200691051152,1.0,2.345207879911715
13040,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.775,2.162030295809937,1.1,2.567099530598688,1.175,3.1135791301972726,0.875,2.865200691051152,1.025,2.3820946664647895
13042,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.75,2.1418449990603894,1.1,2.567099530598688,1.175,3.1135791301972726,0.875,2.865200691051152,1.025,2.3820946664647895
13044,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.75,2.1418449990603894,1.1,2.567099530598688,1.15,3.1108680460604554,0.9,2.896549671592048,1.0,2.345207879911715
13046,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.775,2.162030295809937,1.1,2.567099530598688,1.15,3.0622703995565113,0.85,2.868361901852694,1.0,2.345207879911715
13048,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.775,2.162030295809937,1.1,2.567099530598688,1.125,3.042922115335849,0.85,2.868361901852694,1.0,2.345207879911715
13050,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.775,2.162030295809937,1.075,2.5434966090010804,1.125,3.042922115335849,0.85,2.868361901852694,1.025,2.4442534647617866
13052,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.775,2.162030295809937,1.075,2.5434966090010804,1.125,3.042922115335849,0.825,2.74670256853559,1.025,2.4442534647617866
13054,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.75,2.0706279240848655,1.075,2.5434966090010804,1.15,3.078554855772428,0.85,2.868361901852694,1.025,2.4442534647617866
13056,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.75,2.0706279240848655,1.075,2.5434966090010804,1.125,3.042922115335849,0.85,2.868361901852694,1.025,2.4442534647617866
13058,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.775,2.162030295809937,1.075,2.5434966090010804,1.125,3.042922115335849,0.85,2.868361901852694,1.025,2.4442534647617866
13060,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.775,2.162030295809937,1.075,2.5434966090010804,1.125,3.042922115335849,0.85,2.868361901852694,1.025,2.4442534647617866
13062,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.775,2.162030295809937,1.075,2.5434966090010804,1.125,3.042922115335849,0.9,2.973213749463701,1.025,2.4442534647617866
13064,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.775,2.162030295809937,1.075,2.5434966090010804,1.125,3.042922115335849,0.875,2.8998922393771807,1.05,2.4794152536434866
13066,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.725,2.049237663132316,1.075,2.5434966090010804,1.1,3.0232432915661946,0.825,2.7375856150995546,1.025,2.3820946664647895
13068,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4033442200686184,0.7,2.0273134932713304,1.075,2.5434966090010804,1.1,3.0232432915661946,0.85,2.779838124783528,1.025,2.3820946664647895
13070,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.7,1.435270009440732,0.7,2.0273134932713304,1.075,2.5434966090010804,1.1,3.0232432915661946,0.85,2.779838124783528,1.05,2.448979379251691
13072,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.3301785594423026,0.7,2.0273134932713304,1.075,2.5434966090010804,1.1,3.0232432915661946,0.875,2.8998922393771807,1.1,2.49799919935936
13074,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.3301785594423026,0.7,2.0273134932713304,1.1,2.6343879744638987,1.125,3.042922115335849,0.9,2.973213749463701,1.1,2.49799919935936
13076,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.3301785594423026,0.7,2.0273134932713304,1.1,2.6343879744638987,1.1,2.930870177950569,0.925,3.0527651400001274,1.1,2.49799919935936
13078,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.3301785594423026,0.7,2.0273134932713304,1.075,2.6018022599728816,1.1,2.930870177950569,0.925,3.0527651400001274,1.125,2.551347683088293
13080,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.7,1.3453624047073711,0.7,2.0273134932713304,1.05,2.549019419306177,1.1,2.930870177950569,0.925,3.0527651400001274,1.125,2.551347683088293
13082,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.7,1.3820274961085253,0.675,2.0296243494794792,1.025,2.5048702561210625,1.1,2.930870177950569,0.925,3.0527651400001274,1.125,2.5316743471465677
13084,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.7,1.3820274961085253,0.675,2.0296243494794792,1.025,2.5048702561210625,1.1,2.930870177950569,0.925,3.0527651400001274,1.125,2.5316743471465677
13086,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.725,1.4830289949963893,0.675,2.0296243494794792,1.025,2.5048702561210625,1.1,2.930870177950569,0.9,3.023243291566195,1.125,2.5316743471465677
13088,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.7,1.4866068747318502,0.675,2.0296243494794792,1.0,2.5099800796022267,1.1,2.930870177950569,0.9,3.023243291566195,1.125,2.5316743471465677
13090,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4728798321655434,0.675,2.0296243494794792,1.0,2.5099800796022267,1.075,2.9102190639194148,0.9,3.023243291566195,1.125,2.5316743471465677
13092,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4728798321655434,0.675,2.0296243494794792,1.025,2.554285614413548,1.075,2.9102190639194148,0.9,3.023243291566195,1.15,2.584085911884509
13094,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4728798321655434,0.675,2.0296243494794792,1.025,2.554285614413548,1.075,2.9102190639194148,0.925,3.019830293244969,1.15,2.584085911884509
13096,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4728798321655434,0.7,2.0273134932713304,1.075,2.639957386019705,1.05,2.9150471694296822,0.9,3.023243291566195,1.125,2.5316743471465677
13098,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.65,1.4413535305399574,0.7,2.0273134932713304,1.075,2.639957386019705,1.05,2.9150471694296822,0.9,3.023243291566195,1.125,2.5316743471465677
13100,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4558073361540664,0.7,2.0273134932713304,1.05,2.5490194193061764,1.075,2.9781495932877506,0.9,3.023243291566195,1.1,2.4779023386727745
13102,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.225,0.611861912526021,0.675,1.4558073361540664,0.7,2.0273134932713304,1.05,2.5490194193061764,1.125,3.1239998399487794,0.9,3.023243291566195,1.125,2.541530050973232
13104,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.225,0.611861912526021,0.675,1.4558073361540664,0.7,2.0273134932713304,1.05,2.5490194193061764,1.15,3.118894034750138,0.9,3.023243291566195,1.125,2.541530050973232
13106,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.225,0.611861912526021,0.675,1.4558073361540664,0.7,2.0273134932713304,1.075,2.6018022599728816,1.15,3.118894034750138,0.925,3.0527651400001274,1.125,2.541530050973232
13108,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.25,0.6224949798994366,0.675,1.4558073361540664,0.7,2.0273134932713304,1.075,2.5921757270679,1.1,3.112876483254676,0.95,3.049180217697865,1.1,2.4576411454889024
13110,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.275,0.6319612329882272,0.65,1.3518505834595773,0.7,2.0273134932713304,1.05,2.5293279739883476,1.1,3.112876483254676,0.95,3.049180217697865,1.1,2.4576411454889024
13112,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.275,0.6319612329882272,0.65,1.3518505834595773,0.7,2.0273134932713304,1.025,2.4442534647617866,1.1,3.112876483254676,0.95,3.049180217697865,1.075,2.4123380774675827
13114,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.275,0.6319612329882272,0.65,1.3518505834595773,0.7,2.0273134932713304,1.025,2.4442534647617866,1.1,3.112876483254676,0.95,3.049180217697865,1.075,2.4123380774675827
13116,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.275,0.6319612329882272,0.675,1.4558073361540664,0.7,2.0273134932713304,1.025,2.4442534647617866,1.1,3.112876483254676,0.95,3.049180217697865,1.075,2.4123380774675827
13118,0.3,0.6,0.275,0.4993746088859543,0.375,0.6199798383818622,0.275,0.6319612329882272,0.65,1.4062361110425234,0.7,2.0273134932713304,1.025,2.4442534647617866,1.1,3.112876483254676,0.95,3.049180217697865,1.1,2.4474476501040843
13120,0.3,0.6,0.275,0.4993746088859543,0.375,0.6199798383818622,0.275,0.6319612329882272,0.65,1.4062361110425234,0.7,2.0273134932713304,1.025,2.4442534647617866,1.125,3.1479159772776657,0.95,3.049180217697865,1.075,2.3915214822367776
13122,0.3,0.6,0.275,0.4993746088859543,0.375,0.6199798383818622,0.275,0.6319612329882272,0.65,1.4062361110425234,0.7,2.0273134932713304,1.025,2.4442534647617866,1.125,3.1479159772776657,0.95,3.049180217697865,1.075,2.3915214822367776
13124,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.275,0.6319612329882272,0.65,1.4062361110425234,0.7,2.0273134932713304,1.025,2.4442534647617866,1.125,3.1479159772776657,0.95,3.049180217697865,1.05,2.323252031097788
13126,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.65,1.4062361110425234,0.7,2.0273134932713304,1.05,2.43874967965144,1.125,3.1479159772776657,0.95,3.049180217697865,1.05,2.323252031097788
13128,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.65,1.4062361110425234,0.7,2.0273134932713304,1.05,2.43874967965144,1.15,3.229163978493504,0.975,3.09424869717998,1.05,2.323252031097788
13130,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.65,1.4062361110425234,0.7,2.0273134932713304,1.05,2.43874967965144,1.15,3.229163978493504,0.975,3.09424869717998,1.025,2.2747252581355837
13132,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.65,1.4062361110425234,0.775,2.1850343246731856,1.05,2.43874967965144,1.15,3.229163978493504,0.975,3.09424869717998,1.025,2.2747252581355837
13134,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.65,1.4062361110425234,0.75,2.165063509461097,1.075,2.4636101558485253,1.15,3.229163978493504,0.975,3.09424869717998,1.05,2.323252031097788
13136,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.7,1.435270009440732,0.75,2.165063509461097,1.05,2.43874967965144,1.15,3.229163978493504,0.975,3.09424869717998,1.025,2.2856891739691982
13138,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.7,1.4525839046333948,0.75,2.165063509461097,1.025,2.434003903037133,1.15,3.229163978493504,0.975,3.09424869717998,1.025,2.2856891739691982
13140,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.7,1.4525839046333948,0.8,2.260530911091461,1.0,2.345207879911715,1.15,3.229163978493504,0.975,3.09424869717998,1.025,2.2856891739691982
13142,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.7,1.4525839046333948,0.825,2.257072218605332,1.0,2.345207879911715,1.175,3.2395022765850934,0.975,3.09424869717998,1.025,2.2856891739691982
13144,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.7,1.4525839046333948,0.825,2.257072218605332,1.025,2.4237109976232722,1.2,3.234192325759246,0.95,3.0162062263711347,1.025,2.2856891739691982
13146,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.7,1.4525839046333948,0.85,2.26439837484485,1.025,2.4237109976232722,1.2,3.234192325759246,0.95,3.0162062263711347,1.05,2.323252031097788
13148,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.7,1.4525839046333948,0.8,2.147091055358387,1.025,2.4237109976232722,1.175,3.1534703106260578,0.95,3.0162062263711347,1.05,2.3446748175386705
13150,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.7,1.4525839046333948,0.8,2.1354156504062605,1.025,2.4237109976232722,1.175,3.1534703106260578,0.975,3.012370329159415,1.05,2.3446748175386705
13152,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.7,1.4525839046333948,0.8,2.1354156504062605,1.025,2.4237109976232722,1.175,3.1534703106260578,0.975,3.012370329159415,1.05,2.3446748175386705
13154,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.675,1.43853223808158,0.8,2.1354156504062605,1.025,2.4237109976232722,1.175,3.1534703106260578,1.0,3.0495901363953815,1.075,2.381044938677133
13156,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.675,1.43853223808158,0.8,2.1354156504062605,1.025,2.4237109976232722,1.175,3.1534703106260578,1.0,3.0495901363953815,1.075,2.381044938677133
13158,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.7,1.4352700094407322,0.8,2.1354156504062605,1.025,2.4237109976232722,1.175,3.1534703106260578,1.0,3.0495901363953815,1.075,2.381044938677133
13160,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.7,1.4352700094407322,0.825,2.2348098353103776,1.025,2.4237109976232722,1.175,3.1215981483848947,1.0,3.0495901363953815,1.075,2.381044938677133
13162,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.275,0.6319612329882272,0.75,1.479019945774904,0.8,2.1354156504062605,1.025,2.4237109976232722,1.175,3.1215981483848947,1.0,3.0495901363953815,1.075,2.381044938677133
13164,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.275,0.6319612329882272,0.75,1.479019945774904,0.825,2.2348098353103776,1.0,2.3769728648009427,1.175,3.1215981483848947,1.0,3.0495901363953815,1.075,2.381044938677133
13166,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.275,0.6319612329882272,0.75,1.479019945774904,0.825,2.2348098353103776,0.975,2.2966007489330837,1.175,3.1215981483848947,1.0,3.0495901363953815,1.05,2.323252031097788
13168,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.275,0.6319612329882272,0.775,1.4914338738274648,0.825,2.2348098353103776,0.975,2.2966007489330837,1.175,3.1215981483848947,1.025,3.166129340377617,1.05,2.323252031097788
13170,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.3,0.6403124237432849,0.775,1.4914338738274648,0.825,2.2348098353103776,0.975,2.2966007489330837,1.15,3.0458988821036055,1.025,3.166129340377617,1.025,2.2415117666432174
13172,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.3,0.6403124237432849,0.775,1.4914338738274648,0.8,2.1354156504062605,1.0,2.3769728648009427,1.15,3.0458988821036055,1.025,3.166129340377617,1.025,2.2415117666432174
13174,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.3,0.6403124237432849,0.775,1.4914338738274648,0.8,2.1354156504062605,1.0,2.3769728648009427,1.15,3.0458988821036055,1.025,3.166129340377617,1.025,2.2415117666432174
13176,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.3,0.6403124237432849,0.775,1.4914338738274648,0.775,2.12705782714058,1.0,2.3769728648009427,1.15,3.0458988821036055,1.0,3.0983866769659336,1.025,2.2415117666432174
13178,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.3,0.6403124237432849,0.775,1.4914338738274648,0.775,2.12705782714058,1.0,2.4392621835300936,1.15,3.0458988821036055,1.0,3.0983866769659336,1.025,2.2415117666432174
13180,0.3,0.6,0.275,0.4993746088859543,0.35,0.5722761571129799,0.3,0.6403124237432849,0.775,1.4914338738274648,0.775,2.12705782714058,1.0,2.4392621835300936,1.175,3.081294370877278,0.975,3.0617601147052658,1.025,2.2415117666432174
13182,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.775,1.4914338738274648,0.775,2.12705782714058,1.0,2.4392621835300936,1.175,3.081294370877278,0.975,3.0617601147052658,1.025,2.2415117666432174
13184,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.775,1.4914338738274648,0.775,2.12705782714058,1.0,2.4392621835300936,1.175,3.081294370877278,0.975,3.0617601147052658,1.0,2.202271554554524
13186,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.775,1.4914338738274648,0.775,2.12705782714058,1.0,2.3874672772626644,1.175,3.1215981483848942,1.0,3.1144823004794873,1.025,2.196445992962267
13188,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.775,1.4914338738274648,0.75,2.130140840414079,0.975,2.3610114358045795,1.2,3.171750305430741,1.0,3.1144823004794873,1.025,2.196445992962267
13190,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.775,1.4914338738274648,0.75,2.130140840414079,0.975,2.3610114358045795,1.2,3.171750305430741,1.0,3.1144823004794873,1.025,2.196445992962267
13192,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.775,1.4914338738274648,0.75,2.130140840414079,0.975,2.3610114358045795,1.2,3.171750305430741,1.0,3.1144823004794873,1.075,2.2515272594396882
13194,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.775,1.4914338738274648,0.8,2.1587033144922887,0.975,2.3610114358045795,1.2,3.171750305430741,1.0,3.1144823004794873,1.075,2.2515272594396882
13196,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.775,1.4914338738274648,0.825,2.18960612896475,0.975,2.3610114358045795,1.175,3.0731701872821824,1.0,3.1144823004794873,1.1,2.300000000000001
13198,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.775,1.4914338738274648,0.85,2.219797288042311,0.95,2.3016298572967813,1.175,3.0731701872821824,1.0,3.1144823004794873,1.075,2.2515272594396882
13200,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.775,1.4914338738274648,0.85,2.219797288042311,0.925,2.2515272594396905,1.175,3.0731701872821824,1.025,3.2364139104879652,1.05,2.213029597633072
13202,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.775,1.4914338738274648,0.825,2.1896061289647495,0.95,2.2798026230356,1.175,3.0731701872821824,1.025,3.2364139104879652,1.075,2.284595150130542
13204,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.775,1.4914338738274648,0.85,2.2085062825357773,0.975,2.3610114358045795,1.175,3.0731701872821824,1.025,3.2364139104879652,1.075,2.284595150130542
13206,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.75,1.4620191517213446,0.85,2.2085062825357773,0.975,2.3610114358045795,1.175,3.0731701872821824,1.05,3.2707032882852585,1.075,2.284595150130542
13208,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.75,1.4620191517213446,0.85,2.2085062825357773,0.975,2.3610114358045795,1.15,3.078554855772428,1.025,3.267166203302183,1.075,2.284595150130542
13210,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.75,1.4620191517213446,0.85,2.2085062825357773,1.0,2.3874672772626644,1.175,3.097478813486866,1.0,3.2093613071762426,1.075,2.284595150130542
13212,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.775,1.4914338738274646,0.85,2.2085062825357773,0.975,2.3503989023142435,1.175,3.097478813486866,1.0,3.2093613071762426,1.075,2.284595150130542
13214,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.775,1.4914338738274646,0.825,2.108168636518435,1.0,2.3874672772626644,1.175,3.097478813486866,1.0,3.2093613071762426,1.075,2.284595150130542
13216,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.3,0.6403124237432849,0.775,1.4914338738274646,0.825,2.108168636518435,1.025,2.484828967957352,1.175,3.097478813486866,1.0,3.24037034920393,1.075,2.284595150130542
13218,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.775,1.4914338738274646,0.825,2.108168636518435,1.025,2.484828967957352,1.15,3.029438891940221,0.975,3.213156547695739,1.075,2.284595150130542
13220,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.775,1.4914338738274646,0.85,2.151162476429895,1.025,2.514831008238923,1.15,3.029438891940221,0.95,3.193352470367153,1.075,2.284595150130542
13222,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.75,1.4620191517213446,0.9,2.177154105707724,1.05,2.5588083163847974,1.15,3.029438891940221,0.95,3.193352470367153,1.1,2.3108440016582694
13224,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.775,1.4745762103058624,0.9,2.177154105707724,1.05,2.5588083163847974,1.15,3.029438891940221,0.95,3.193352470367153,1.1,2.3108440016582694
13226,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.75,1.4620191517213446,0.9,2.177154105707724,1.05,2.5588083163847974,1.15,3.029438891940221,0.95,3.193352470367153,1.125,2.3472057856097748
13228,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.75,1.4620191517213446,0.9,2.177154105707724,1.025,2.534635082215978,1.15,3.029438891940221,0.975,3.259505330567815,1.125,2.3472057856097748
13230,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.75,1.4620191517213446,0.9,2.177154105707724,1.025,2.534635082215978,1.15,3.029438891940221,0.975,3.259505330567815,1.125,2.3472057856097748
13232,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.75,1.4620191517213446,0.9,2.177154105707724,1.025,2.534635082215978,1.125,2.9341736485763756,0.975,3.259505330567815,1.125,2.3472057856097748
13234,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.75,1.4620191517213446,0.9,2.177154105707724,1.025,2.534635082215978,1.125,2.9341736485763756,1.0,3.278719262151,1.125,2.3472057856097748
13236,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.75,1.4620191517213446,0.875,2.1469455046647083,1.025,2.534635082215978,1.1,2.8792360097775935,1.0,3.278719262151,1.125,2.3472057856097748
13238,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.275,0.6319612329882272,0.75,1.4620191517213446,0.9,2.177154105707724,1.025,2.534635082215978,1.125,2.9511650241895997,1.0,3.278719262151,1.125,2.3472057856097748
13240,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.25,0.6224949798994366,0.75,1.4620191517213446,0.9,2.177154105707724,1.025,2.534635082215978,1.125,2.9511650241895997,1.0,3.278719262151,1.125,2.3472057856097748
13242,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.25,0.6224949798994366,0.75,1.4620191517213446,0.9,2.177154105707724,1.025,2.534635082215978,1.125,2.9511650241895997,0.975,3.228680070864873,1.125,2.3472057856097748
13244,0.3,0.6,0.275,0.4993746088859543,0.325,0.5190134873006673,0.25,0.6224949798994366,0.75,1.4620191517213446,0.9,2.177154105707724,1.025,2.534635082215978,1.15,2.9457596643310864,0.975,3.228680070864873,1.125,2.3472057856097748
